,Antelope Valley Ranch (AVR),Rivendell,waterYear,Rivendell_WY_Rain_mm,AVR_WY_Rain_mm,date
2015-11-29,0.0,0.0,2016,128.50199951126706,52.848999571055174,2015-11-29
2015-11-30,0.0,0.0,2016,128.50199951126706,52.848999571055174,2015-11-30
2015-12-01,0.0,0.0,2016,128.50199951126706,52.848999571055174,2015-12-01
2015-12-02,0.0,5.3420000076293945,2016,133.84399951889645,52.848999571055174,2015-12-02
2015-12-03,0.6340000033378601,24.715999603271484,2016,158.55999912216794,53.482999574393034,2015-12-03
2015-12-04,5.7220001220703125,59.73099899291992,2016,218.29099811508786,59.20499969646335,2015-12-04
2015-12-05,0.9589999914169312,0.06599999964237213,2016,218.35699811473023,60.16399968788028,2015-12-05
2015-12-06,3.369999885559082,43.32099914550781,2016,261.67799726023804,63.53399957343936,2015-12-06
2015-12-07,3.24399995803833,5.953999996185303,2016,267.63199725642335,66.77799953147769,2015-12-07
2015-12-08,0.0,10.199000358581543,2016,277.8309976150049,66.77799953147769,2015-12-08
2015-12-09,0.47600001096725464,17.06100082397461,2016,294.8919984389795,67.25399954244494,2015-12-09
2015-12-10,5.5,102.53399658203125,2016,397.42599502101075,72.75399954244494,2015-12-10
2015-12-11,4.815999984741211,37.50199890136719,2016,434.92799392237794,77.56999952718616,2015-12-11
2015-12-12,0.0,5.7170000076293945,2016,440.64499393000733,77.56999952718616,2015-12-12
2015-12-13,3.503000020980835,57.909000396728516,2016,498.55399432673585,81.07299954816699,2015-12-13
2015-12-14,9.61299991607666,12.675000190734863,2016,511.2289945174707,90.68599946424365,2015-12-14
2015-12-15,0.0,1.4240000247955322,2016,512.6529945422662,90.68599946424365,2015-12-15
2015-12-16,0.0,0.0,2016,512.6529945422662,90.68599946424365,2015-12-16
2015-12-17,0.0,2.388000011444092,2016,515.0409945537103,90.68599946424365,2015-12-17
2015-12-18,0.24199999868869781,47.79999923706055,2016,562.8409937907709,90.92799946293235,2015-12-18
2015-12-19,11.406000137329102,34.93199920654297,2016,597.7729929973138,102.33399960026145,2015-12-19
2015-12-20,0.9729999899864197,6.2179999351501465,2016,603.990992932464,103.30699959024787,2015-12-20
2015-12-21,7.310999870300293,61.709999084472656,2016,665.7009920169367,110.61799946054816,2015-12-21
2015-12-22,9.557999610900879,113.21900177001953,2016,778.9199937869562,120.17599907144904,2015-12-22
2015-12-23,0.1809999942779541,3.2660000324249268,2016,782.1859938193811,120.356999065727,2015-12-23
2015-12-24,0.024000000208616257,19.763999938964844,2016,801.949993758346,120.38099906593561,2015-12-24
2015-12-25,0.7210000157356262,10.888999938964844,2016,812.8389936973108,121.10199908167124,2015-12-25
2015-12-26,0.0,0.0,2016,812.8389936973108,121.10199908167124,2015-12-26
2015-12-27,0.0,0.0,2016,812.8389936973108,121.10199908167124,2015-12-27
2015-12-28,0.2669999897480011,10.59000015258789,2016,823.4289938498987,121.36899907141924,2015-12-28
2015-12-29,0.0,0.0,2016,823.4289938498987,121.36899907141924,2015-12-29
2015-12-30,0.0,5.103000164031982,2016,828.5319940139307,121.36899907141924,2015-12-30
2015-12-31,0.0,0.0,2016,828.5319940139307,121.36899907141924,2015-12-31
2016-01-01,0.0,0.0,2016,828.5319940139307,121.36899907141924,2016-01-01
2016-01-02,0.0,0.0,2016,828.5319940139307,121.36899907141924,2016-01-02
2016-01-03,0.0,0.8949999809265137,2016,829.4269939948572,121.36899907141924,2016-01-03
2016-01-04,1.8140000104904175,16.152000427246094,2016,845.5789944221033,123.18299908190966,2016-01-04
2016-01-05,24.19099998474121,57.33700180053711,2016,902.9159962226404,147.37399906665087,2016-01-05
2016-01-06,11.892000198364258,23.89699935913086,2016,926.8129955817712,159.26599926501513,2016-01-06
2016-01-07,14.517000198364258,13.005999565124512,2016,939.8189951468958,173.78299946337938,2016-01-07
2016-01-08,0.0,5.704999923706055,2016,945.5239950706018,173.78299946337938,2016-01-08
2016-01-09,5.418000221252441,17.11400032043457,2016,962.6379953910364,179.20099968463182,2016-01-09
2016-01-10,3.321000099182129,4.36899995803833,2016,967.0069953490747,182.52199978381395,2016-01-10
2016-01-11,0.17399999499320984,3.739000082015991,2016,970.7459954310907,182.69599977880716,2016-01-11
2016-01-12,0.008999999612569809,4.764999866485596,2016,975.5109952975763,182.70499977841973,2016-01-12
2016-01-13,9.86400032043457,71.43000030517578,2016,1046.940995602752,192.5690000988543,2016-01-13
2016-01-14,3.7130000591278076,11.086999893188477,2016,1058.0279954959406,196.2820001579821,2016-01-14
2016-01-15,9.680000305175781,32.03799819946289,2016,1090.0659936954034,205.9620004631579,2016-01-15
2016-01-16,9.640000343322754,42.077999114990234,2016,1132.1439928103937,215.60200080648065,2016-01-16
2016-01-17,6.821000099182129,49.50600051879883,2016,1181.6499933291925,222.42300090566278,2016-01-17
2016-01-18,21.982999801635742,97.30699920654297,2016,1278.9569925357355,244.40600070729852,2016-01-18
2016-01-19,6.107999801635742,48.060001373291016,2016,1327.0169939090265,250.51400050893426,2016-01-19
2016-01-20,15.017000198364258,8.17199993133545,2016,1335.188993840362,265.5310007072985,2016-01-20
2016-01-21,0.0,0.0,2016,1335.188993840362,265.5310007072985,2016-01-21
2016-01-22,3.427000045776367,29.531999588012695,2016,1364.7209934283746,268.9580007530749,2016-01-22
2016-01-23,8.689000129699707,44.19300079345703,2016,1408.9139942218317,277.6470008827746,2016-01-23
2016-01-24,1.1089999675750732,6.558000087738037,2016,1415.4719943095697,278.75600085034966,2016-01-24
2016-01-25,2.381999969482422,9.746999740600586,2016,1425.2189940501703,281.1380008198321,2016-01-25
2016-01-26,0.0,0.9549999833106995,2016,1426.173994033481,281.1380008198321,2016-01-26
2016-01-27,0.0,0.0,2016,1426.173994033481,281.1380008198321,2016-01-27
2016-01-28,0.0,1.3589999675750732,2016,1427.532994001056,281.1380008198321,2016-01-28
2016-01-29,2.1530001163482666,68.48400115966797,2016,1496.016995160724,283.29100093618035,2016-01-29
2016-01-30,4.617000102996826,26.469999313354492,2016,1522.4869944740785,287.9080010391772,2016-01-30
2016-01-31,0.0,0.05999999865889549,2016,1522.5469944727374,287.9080010391772,2016-01-31
2016-02-01,0.0,0.0,2016,1522.5469944727374,287.9080010391772,2016-02-01
2016-02-02,0.0,7.491000175476074,2016,1530.0379946482135,287.9080010391772,2016-02-02
2016-02-03,0.4020000100135803,0.0,2016,1530.0379946482135,288.31000104919076,2016-02-03
2016-02-04,1.6720000505447388,23.78499984741211,2016,1553.8229944956256,289.9820010997355,2016-02-04
2016-02-05,0.0,0.0,2016,1553.8229944956256,289.9820010997355,2016-02-05
2016-02-06,0.0,0.0,2016,1553.8229944956256,289.9820010997355,2016-02-06
2016-02-07,0.0,0.0,2016,1553.8229944956256,289.9820010997355,2016-02-07
2016-02-08,0.0,0.0,2016,1553.8229944956256,289.9820010997355,2016-02-08
2016-02-09,0.0,0.0,2016,1553.8229944956256,289.9820010997355,2016-02-09
2016-02-10,0.0,0.0,2016,1553.8229944956256,289.9820010997355,2016-02-10
2016-02-11,0.0,0.0,2016,1553.8229944956256,289.9820010997355,2016-02-11
2016-02-12,0.0,0.0,2016,1553.8229944956256,289.9820010997355,2016-02-12
2016-02-13,0.0,0.0,2016,1553.8229944956256,289.9820010997355,2016-02-13
2016-02-14,0.0,0.0,2016,1553.8229944956256,289.9820010997355,2016-02-14
2016-02-15,0.0,0.0,2016,1553.8229944956256,289.9820010997355,2016-02-15
2016-02-16,0.0,0.0,2016,1553.8229944956256,289.9820010997355,2016-02-16
2016-02-17,0.0,0.0,2016,1553.8229944956256,289.9820010997355,2016-02-17
2016-02-18,9.555000305175781,49.06999969482422,2016,1602.8929941904498,299.5370014049113,2016-02-18
2016-02-19,2.8959999084472656,43.52000045776367,2016,1646.4129946482135,302.43300131335855,2016-02-19
2016-02-20,2.3340001106262207,10.675999641418457,2016,1657.088994289632,304.76700142398477,2016-02-20
2016-02-21,0.0,0.0,2016,1657.088994289632,304.76700142398477,2016-02-21
2016-02-22,0.2630000114440918,0.0,2016,1657.088994289632,305.03000143542886,2016-02-22
2016-02-23,0.0,0.0,2016,1657.088994289632,305.03000143542886,2016-02-23
2016-02-24,0.0,0.0,2016,1657.088994289632,305.03000143542886,2016-02-24
2016-02-25,0.0,0.0,2016,1657.088994289632,305.03000143542886,2016-02-25
2016-02-26,0.0,0.0,2016,1657.088994289632,305.03000143542886,2016-02-26
2016-02-27,0.0,11.288000106811523,2016,1668.3769943964435,305.03000143542886,2016-02-27
2016-02-28,0.0,1.187999963760376,2016,1669.5649943602039,305.03000143542886,2016-02-28
2016-02-29,0.0,2.259999990463257,2016,1671.824994350667,305.03000143542886,2016-02-29
2016-03-01,0.0,0.0,2016,1671.824994350667,305.03000143542886,2016-03-01
2016-03-02,0.0,14.015000343322754,2016,1685.8399946939899,305.03000143542886,2016-03-02
2016-03-03,0.7369999885559082,28.538000106811523,2016,1714.3779948008014,305.76700142398477,2016-03-03
2016-03-04,1.7519999742507935,0.0,2016,1714.3779948008014,307.51900139823556,2016-03-04
2016-03-05,11.026000022888184,31.507999420166016,2016,1745.8859942209674,318.54500142112374,2016-03-05
2016-03-06,34.7859992980957,119.79000091552734,2016,1865.6759951364947,353.33100071921945,2016-03-06
2016-03-07,20.63800048828125,54.154998779296875,2016,1919.8309939157916,373.9690012075007,2016-03-07
2016-03-08,1.6319999694824219,0.0,2016,1919.8309939157916,375.6010011769831,2016-03-08
2016-03-09,1.9809999465942383,21.06399917602539,2016,1940.894993091817,377.58200112357736,2016-03-09
2016-03-10,5.892000198364258,74.16699981689453,2016,2015.0619929087115,383.4740013219416,2016-03-10
2016-03-11,27.726999282836914,12.88700008392334,2016,2027.9489929926349,411.2010006047785,2016-03-11
2016-03-12,11.223999977111816,30.749000549316406,2016,2058.6979935419513,422.42500058189034,2016-03-12
2016-03-13,13.161999702453613,89.12799835205078,2016,2147.825991894002,435.58700028434396,2016-03-13
2016-03-14,4.039999961853027,78.28800201416016,2016,2226.1139939081622,439.627000246197,2016-03-14
2016-03-15,0.0,0.0,2016,2226.1139939081622,439.627000246197,2016-03-15
2016-03-16,0.0,0.0,2016,2226.1139939081622,439.627000246197,2016-03-16
2016-03-17,0.0,0.0,2016,2226.1139939081622,439.627000246197,2016-03-17
2016-03-18,0.0,0.0,2016,2226.1139939081622,439.627000246197,2016-03-18
2016-03-19,0.0,0.43299999833106995,2016,2226.5469939064933,439.627000246197,2016-03-19
2016-03-20,0.9070000052452087,9.289999961853027,2016,2235.8369938683463,440.5340002514422,2016-03-20
2016-03-21,3.734999895095825,53.85300064086914,2016,2289.6899945092155,444.269000146538,2016-03-21
2016-03-22,4.013999938964844,32.96799850463867,2016,2322.657993013854,448.28300008550286,2016-03-22
2016-03-23,0.0,2.434999942779541,2016,2325.0929929566337,448.28300008550286,2016-03-23
2016-03-24,0.0,0.0,2016,2325.0929929566337,448.28300008550286,2016-03-24
2016-03-25,0.0,0.0,2016,2325.0929929566337,448.28300008550286,2016-03-25
2016-03-26,0.0,0.0,2016,2325.0929929566337,448.28300008550286,2016-03-26
2016-03-27,0.0,0.0,2016,2325.0929929566337,448.28300008550286,2016-03-27
2016-03-28,0.0,0.0,2016,2325.0929929566337,448.28300008550286,2016-03-28
2016-03-29,0.0,0.0,2016,2325.0929929566337,448.28300008550286,2016-03-29
2016-03-30,0.0,0.0,2016,2325.0929929566337,448.28300008550286,2016-03-30
2016-03-31,0.0,0.0,2016,2325.0929929566337,448.28300008550286,2016-03-31
2016-04-01,0.0,0.0,2016,2325.0929929566337,448.28300008550286,2016-04-01
2016-04-02,0.0,0.0,2016,2325.0929929566337,448.28300008550286,2016-04-02
2016-04-03,0.0,0.0,2016,2325.0929929566337,448.28300008550286,2016-04-03
2016-04-04,0.0,0.0,2016,2325.0929929566337,448.28300008550286,2016-04-04
2016-04-05,0.0,0.0,2016,2325.0929929566337,448.28300008550286,2016-04-05
2016-04-06,0.0,0.0,2016,2325.0929929566337,448.28300008550286,2016-04-06
2016-04-07,0.0,0.0,2016,2325.0929929566337,448.28300008550286,2016-04-07
2016-04-08,0.008999999612569809,0.0,2016,2325.0929929566337,448.29200008511543,2016-04-08
2016-04-09,0.008999999612569809,0.0,2016,2325.0929929566337,448.301000084728,2016-04-09
2016-04-10,3.1449999809265137,0.0,2016,2325.0929929566337,451.4460000656545,2016-04-10
2016-04-11,0.0,0.0,2016,2325.0929929566337,451.4460000656545,2016-04-11
2016-04-12,0.0,0.0,2016,2325.0929929566337,451.4460000656545,2016-04-12
2016-04-13,0.0,0.0,2016,2325.0929929566337,451.4460000656545,2016-04-13
2016-04-14,0.8090000152587891,27.77899932861328,2016,2352.871992285247,452.2550000809133,2016-04-14
2016-04-15,0.0,4.679999828338623,2016,2357.5519921135856,452.2550000809133,2016-04-15
2016-04-16,0.0,0.0,2016,2357.5519921135856,452.2550000809133,2016-04-16
2016-04-17,0.0,0.0,2016,2357.5519921135856,452.2550000809133,2016-04-17
2016-04-18,0.0,0.0,2016,2357.5519921135856,452.2550000809133,2016-04-18
2016-04-19,0.0,0.0,2016,2357.5519921135856,452.2550000809133,2016-04-19
2016-04-20,0.0,0.0,2016,2357.5519921135856,452.2550000809133,2016-04-20
2016-04-21,0.0,0.0,2016,2357.5519921135856,452.2550000809133,2016-04-21
2016-04-22,2.1429998874664307,43.8380012512207,2016,2401.3899933648063,454.39799996837974,2016-04-22
2016-04-23,3.3540000915527344,15.505000114440918,2016,2416.894993479247,457.75200005993247,2016-04-23
2016-04-24,0.0,0.0,2016,2416.894993479247,457.75200005993247,2016-04-24
2016-04-25,1.3049999475479126,0.9559999704360962,2016,2417.8509934496833,459.0570000074804,2016-04-25
2016-04-26,0.0,0.0,2016,2417.8509934496833,459.0570000074804,2016-04-26
2016-04-27,0.0,4.136000156402588,2016,2421.986993606086,459.0570000074804,2016-04-27
2016-04-28,0.5170000195503235,1.531999945640564,2016,2423.5189935517265,459.5740000270307,2016-04-28
2016-04-29,0.0,0.0,2016,2423.5189935517265,459.5740000270307,2016-04-29
2016-04-30,0.0,0.0,2016,2423.5189935517265,459.5740000270307,2016-04-30
2016-05-01,0.0,0.0,2016,2423.5189935517265,459.5740000270307,2016-05-01
2016-05-02,0.0,0.0,2016,2423.5189935517265,459.5740000270307,2016-05-02
2016-05-03,0.0,0.0,2016,2423.5189935517265,459.5740000270307,2016-05-03
2016-05-04,0.0,0.0,2016,2423.5189935517265,459.5740000270307,2016-05-04
2016-05-05,0.28299999237060547,0.27300000190734863,2016,2423.791993553634,459.8570000194013,2016-05-05
2016-05-06,7.105000019073486,4.150000095367432,2016,2427.9419936490012,466.9620000384748,2016-05-06
2016-05-07,1.055999994277954,1.1970000267028809,2016,2429.138993675704,468.01800003275275,2016-05-07
2016-05-08,5.214000225067139,0.5540000200271606,2016,2429.6929936957313,473.2320002578199,2016-05-08
2016-05-09,0.0,0.0,2016,2429.6929936957313,473.2320002578199,2016-05-09
2016-05-10,0.0,0.0,2016,2429.6929936957313,473.2320002578199,2016-05-10
2016-05-11,0.0,0.0,2016,2429.6929936957313,473.2320002578199,2016-05-11
2016-05-12,0.0,0.0,2016,2429.6929936957313,473.2320002578199,2016-05-12
2016-05-13,0.0,0.0,2016,2429.6929936957313,473.2320002578199,2016-05-13
2016-05-14,0.0,0.0,2016,2429.6929936957313,473.2320002578199,2016-05-14
2016-05-15,0.0,4.9730000495910645,2016,2434.6659937453223,473.2320002578199,2016-05-15
2016-05-16,0.0,0.0,2016,2434.6659937453223,473.2320002578199,2016-05-16
2016-05-17,0.0,0.0,2016,2434.6659937453223,473.2320002578199,2016-05-17
2016-05-18,0.0,0.0,2016,2434.6659937453223,473.2320002578199,2016-05-18
2016-05-19,0.0,0.0,2016,2434.6659937453223,473.2320002578199,2016-05-19
2016-05-20,0.0,0.0,2016,2434.6659937453223,473.2320002578199,2016-05-20
2016-05-21,2.0320000648498535,3.9119999408721924,2016,2438.5779936861945,475.26400032266974,2016-05-21
2016-05-22,3.809000015258789,5.614999771118164,2016,2444.1929934573127,479.07300033792853,2016-05-22
2016-05-23,0.4300000071525574,0.0,2016,2444.1929934573127,479.5030003450811,2016-05-23
2016-05-24,0.0,1.805999994277954,2016,2445.9989934515906,479.5030003450811,2016-05-24
2016-05-25,1.7899999618530273,8.840999603271484,2016,2454.839993054862,481.2930003069341,2016-05-25
2016-05-26,0.33799999952316284,0.0,2016,2454.839993054862,481.6310003064573,2016-05-26
2016-05-27,0.0,0.0,2016,2454.839993054862,481.6310003064573,2016-05-27
2016-05-28,0.0,0.0,2016,2454.839993054862,481.6310003064573,2016-05-28
2016-05-29,0.0,0.0,2016,2454.839993054862,481.6310003064573,2016-05-29
2016-05-30,0.0,0.0,2016,2454.839993054862,481.6310003064573,2016-05-30
2016-05-31,0.0,0.0,2016,2454.839993054862,481.6310003064573,2016-05-31
2016-06-01,0.0,0.0,2016,2454.839993054862,481.6310003064573,2016-06-01
2016-06-02,0.0,0.0,2016,2454.839993054862,481.6310003064573,2016-06-02
2016-06-03,0.0,0.0,2016,2454.839993054862,481.6310003064573,2016-06-03
2016-06-04,0.0,0.0,2016,2454.839993054862,481.6310003064573,2016-06-04
2016-06-05,0.0,0.0,2016,2454.839993054862,481.6310003064573,2016-06-05
2016-06-06,0.0,0.0,2016,2454.839993054862,481.6310003064573,2016-06-06
2016-06-07,0.0,0.0,2016,2454.839993054862,481.6310003064573,2016-06-07
2016-06-08,0.0,0.0,2016,2454.839993054862,481.6310003064573,2016-06-08
2016-06-09,0.0,0.0,2016,2454.839993054862,481.6310003064573,2016-06-09
2016-06-10,0.0,0.0,2016,2454.839993054862,481.6310003064573,2016-06-10
2016-06-11,0.0,0.0,2016,2454.839993054862,481.6310003064573,2016-06-11
2016-06-12,0.0,0.0,2016,2454.839993054862,481.6310003064573,2016-06-12
2016-06-13,0.0,0.0,2016,2454.839993054862,481.6310003064573,2016-06-13
2016-06-14,0.0,0.0,2016,2454.839993054862,481.6310003064573,2016-06-14
2016-06-15,0.0,0.0,2016,2454.839993054862,481.6310003064573,2016-06-15
2016-06-16,0.0,3.9600000381469727,2016,2458.799993093009,481.6310003064573,2016-06-16
2016-06-17,0.0,9.909000396728516,2016,2468.7089934897376,481.6310003064573,2016-06-17
2016-06-18,2.441999912261963,3.5829999446868896,2016,2472.2919934344245,484.07300021871924,2016-06-18
2016-06-19,0.0,0.0,2016,2472.2919934344245,484.07300021871924,2016-06-19
2016-06-20,0.0,0.0,2016,2472.2919934344245,484.07300021871924,2016-06-20
2016-06-21,0.0,0.0,2016,2472.2919934344245,484.07300021871924,2016-06-21
2016-06-22,0.0,0.0,2016,2472.2919934344245,484.07300021871924,2016-06-22
2016-06-23,0.0,0.0,2016,2472.2919934344245,484.07300021871924,2016-06-23
2016-06-24,0.0,0.0,2016,2472.2919934344245,484.07300021871924,2016-06-24
2016-06-25,0.0,0.0,2016,2472.2919934344245,484.07300021871924,2016-06-25
2016-06-26,0.0,0.0,2016,2472.2919934344245,484.07300021871924,2016-06-26
2016-06-27,0.0,0.0,2016,2472.2919934344245,484.07300021871924,2016-06-27
2016-06-28,0.0,0.0,2016,2472.2919934344245,484.07300021871924,2016-06-28
2016-06-29,0.0,0.0,2016,2472.2919934344245,484.07300021871924,2016-06-29
2016-06-30,0.0,0.0,2016,2472.2919934344245,484.07300021871924,2016-06-30
2016-07-01,0.0,0.0,2016,2472.2919934344245,484.07300021871924,2016-07-01
2016-07-02,0.0,0.0,2016,2472.2919934344245,484.07300021871924,2016-07-02
2016-07-03,0.0,0.0,2016,2472.2919934344245,484.07300021871924,2016-07-03
2016-07-04,0.0,0.0,2016,2472.2919934344245,484.07300021871924,2016-07-04
2016-07-05,0.0,0.0,2016,2472.2919934344245,484.07300021871924,2016-07-05
2016-07-06,0.0,0.0,2016,2472.2919934344245,484.07300021871924,2016-07-06
2016-07-07,0.0,0.0,2016,2472.2919934344245,484.07300021871924,2016-07-07
2016-07-08,0.0,0.0,2016,2472.2919934344245,484.07300021871924,2016-07-08
2016-07-09,0.0,0.0,2016,2472.2919934344245,484.07300021871924,2016-07-09
2016-07-10,0.0,0.0,2016,2472.2919934344245,484.07300021871924,2016-07-10
2016-07-11,0.0,0.0,2016,2472.2919934344245,484.07300021871924,2016-07-11
2016-07-12,0.0,0.0,2016,2472.2919934344245,484.07300021871924,2016-07-12
2016-07-13,0.0,0.0,2016,2472.2919934344245,484.07300021871924,2016-07-13
2016-07-14,0.0,0.0,2016,2472.2919934344245,484.07300021871924,2016-07-14
2016-07-15,0.0,0.0,2016,2472.2919934344245,484.07300021871924,2016-07-15
2016-07-16,0.0,0.0,2016,2472.2919934344245,484.07300021871924,2016-07-16
2016-07-17,0.0,0.0,2016,2472.2919934344245,484.07300021871924,2016-07-17
2016-07-18,0.0,0.0,2016,2472.2919934344245,484.07300021871924,2016-07-18
2016-07-19,0.0,0.0,2016,2472.2919934344245,484.07300021871924,2016-07-19
2016-07-20,0.0,0.0,2016,2472.2919934344245,484.07300021871924,2016-07-20
2016-07-21,0.0,0.0,2016,2472.2919934344245,484.07300021871924,2016-07-21
2016-07-22,0.0,0.0,2016,2472.2919934344245,484.07300021871924,2016-07-22
2016-07-23,0.0,0.0,2016,2472.2919934344245,484.07300021871924,2016-07-23
2016-07-24,0.0,0.0,2016,2472.2919934344245,484.07300021871924,2016-07-24
2016-07-25,0.0,0.0,2016,2472.2919934344245,484.07300021871924,2016-07-25
2016-07-26,0.0,0.0,2016,2472.2919934344245,484.07300021871924,2016-07-26
2016-07-27,0.0,0.0,2016,2472.2919934344245,484.07300021871924,2016-07-27
2016-07-28,0.0,0.0,2016,2472.2919934344245,484.07300021871924,2016-07-28
2016-07-29,0.0,0.0,2016,2472.2919934344245,484.07300021871924,2016-07-29
2016-07-30,0.0,0.0,2016,2472.2919934344245,484.07300021871924,2016-07-30
2016-07-31,0.0,0.0,2016,2472.2919934344245,484.07300021871924,2016-07-31
2016-08-01,0.0,0.0,2016,2472.2919934344245,484.07300021871924,2016-08-01
2016-08-02,0.0,0.0,2016,2472.2919934344245,484.07300021871924,2016-08-02
